u:A4300-632243;ch:1;n:6401;d:0.5;eu:m/s^2;t:2022-11-04 15:19:00.637;s:0;
0;1.43331e-06;0;
0.5;3.22903e-06;-17.9655;
1;18.3890e-06;1.93075;
1.5;30.7433e-06;-131.159;
2;371.752e-06;128.812;
2.5;900.087e-06;-50.5668;
3;0.00101379;118.248;
3.5;0.00102887;-94.7745;
4;0.00122937;69.2025;
4.5;0.00110666;-102.070;
5;941.043e-06;94.0383;
5.5;0.00101218;-69.5271;
6;0.00116631;128.430;
6.5;0.00120391;-29.4815;
7;0.00124502;172.138;
7.5;0.00126122;17.2060;
8;0.00148980;-132.582;
8.5;0.00186241;69.0996;
9;0.00213124;-90.9794;
9.5;0.00238509;115.820;
10;0.00293340;-33.4855;
10.5;0.00395075;172.327;
11;0.00588828;15.4350;
11.5;0.0102436;-158.436;
12;0.0140199;8.42681;
12.5;0.0128433;171.092;
13;0.00791144;-18.1173;
13.5;0.00403605;173.779;
14;0.00245911;21.9010;
14.5;0.00159404;-133.347;
15;597.679e-06;69.6732;
15.5;286.453e-06;49.6805;
16;735.832e-06;-90.0240;
16.5;925.077e-06;125.350;
17;0.00120839;-8.23701;
17.5;0.00200722;-159.497;
18;0.00257836;30.0560;
18.5;0.00252574;-126.610;
19;0.00302322;85.8274;
19.5;0.00304411;-63.9297;
20;0.00441409;154.607;
20.5;0.00638609;-20.9325;
21;0.00548439;158.838;
21.5;0.00311762;7.65070;
22;0.00341399;-115.521;
22.5;0.00443933;92.7852;
23;0.00534172;-57.2278;
23.5;0.00704094;138.822;
24;0.00631070;-35.5415;
24.5;0.00431361;178.196;
25;0.00536176;31.1802;
25.5;0.00490503;-140.536;
26;0.00283542;70.3015;
26.5;0.00315233;-53.1158;
27;0.00353345;147.965;
27.5;0.00271767;-0.101249;
28;0.00304446;-132.678;
28.5;0.00364333;71.5312;
29;0.00294444;-88.7253;
29.5;0.00180291;143.329;
30;0.00267538;32.5913;
30.5;0.00491984;-114.418;
31;0.00736829;80.4849;
31.5;0.00878362;-92.0733;
