u:A4300-632243;ch:1;n:6401;d:0.5;eu:m/s^2;t:2022-11-04 15:16:42.507;s:0;
0;5.80493e-06;180.000;
0.5;12.9667e-06;173.430;
1;46.6926e-06;-175.714;
1.5;142.973e-06;-100.354;
2;507.628e-06;-23.8640;
2.5;966.167e-06;89.6960;
3;0.00117743;-158.175;
3.5;0.00126244;-37.5334;
4;0.00126120;103.794;
4.5;0.00112356;-103.300;
5;0.00103713;41.5778;
5.5;0.00118143;-157.699;
6;0.00117825;5.01442;
6.5;0.00107257;156.948;
7;897.387e-06;-47.7409;
7.5;879.531e-06;110.708;
8;0.00103930;-88.1672;
8.5;0.00120755;79.1728;
9;0.00125159;-111.571;
9.5;0.00142819;51.1939;
10;0.00189122;-143.098;
10.5;0.00237344;23.2342;
11;0.00314432;-175.898;
11.5;0.00439994;-28.8798;
12;0.00513607;105.183;
12.5;0.00493773;-125.743;
13;0.00364913;11.4997;
13.5;0.00212833;162.610;
14;0.00132414;-27.7716;
14.5;967.148e-06;141.098;
15;666.812e-06;-50.9082;
15.5;318.379e-06;146.735;
16;333.020e-06;17.6533;
16.5;349.012e-06;-153.123;
17;460.136e-06;46.2291;
17.5;838.683e-06;-137.509;
18;0.00105114;26.1561;
18.5;0.00113128;-172.310;
19;0.00134873;-7.02381;
19.5;0.00165664;169.666;
20;0.00250982;-24.2477;
20.5;0.00342720;124.117;
21;0.00331533;-89.8980;
21.5;0.00232234;70.7238;
22;0.00194232;-101.373;
22.5;0.00259926;78.6132;
23;0.00363635;-114.744;
23.5;0.00459106;38.4410;
24;0.00452952;-170.590;
24.5;0.00381417;-8.99678;
25;0.00386554;158.854;
25.5;0.00372896;-41.7940;
26;0.00277097;124.506;
26.5;0.00245940;-50.8030;
27;0.00267412;120.834;
27.5;0.00250368;-73.5568;
28;0.00259484;100.271;
28.5;0.00280688;-90.3919;
29;0.00249512;74.0472;
29.5;0.00194747;-106.500;
30;0.00219583;90.7146;
30.5;0.00338929;-93.5868;
31;0.00474520;64.2311;
31.5;0.00554211;-144.643;
32;0.00510834;7.35241;
32.5;0.00374312;168.150;
33;0.00262743;-14.1174;
33.5;0.00254730;179.642;
34;0.00372667;-2.24617;
34.5;0.00462955;158.386;
35;0.00439341;-39.9447;
35.5;0.00414811;130.360;
36;0.00434180;-56.9296;
36.5;0.00455170;114.518;
37;0.00497664;-78.0028;
37.5;0.00528905;88.3752;
38;0.00537597;-101.960;
38.5;0.00587533;67.6319;
39;0.00639969;-125.977;
39.5;0.00663421;39.3662;
40;0.00709912;-155.060;
40.5;0.00771184;6.95317;
41;0.00779468;165.183;
41.5;0.00696826;-35.4683;
42;0.00565300;130.122;
42.5;0.00468843;-58.0150;
43;0.00432487;117.043;
43.5;0.00449480;-67.4805;
44;0.00480900;101.800;
44.5;0.00480783;-91.4333;
45;0.00456888;77.3951;
45.5;0.00429973;-116.109;
46;0.00395975;49.6505;
46.5;0.00343675;-142.145;
47;0.00280164;28.0597;
47.5;0.00197192;-159.219;
48;0.00123709;26.7588;
48.5;0.00152784;-119.452;
49;0.00269306;75.2016;
49.5;0.00461800;-109.690;
50;0.00707884;50.9697;
50.5;0.00914319;-151.234;
51;0.0110886;3.97648;
51.5;0.0123983;155.215;
52;0.0116097;-53.4251;
52.5;0.00969026;106.177;
53;0.00846530;-85.6783;
53.5;0.00796398;79.9737;
54;0.00736072;-114.605;
54.5;0.00646459;55.8927;
55;0.00607486;-129.744;
55.5;0.00636572;42.6918;
56;0.00660475;-150.721;
56.5;0.00640317;12.9147;
57;0.00586698;178.838;
57.5;0.00530193;-11.8021;
58;0.00480955;157.570;
58.5;0.00422747;-32.1103;
59;0.00352625;144.990;
59.5;0.00329451;-27.9274;
60;0.00412750;157.675;
60.5;0.00564012;-32.5200;
61;0.00674405;126.821;
61.5;0.00685670;-74.6813;
62;0.00648869;87.9509;
62.5;0.00613864;-106.021;
63;0.00554666;61.4660;
63.5;0.00489022;-127.703;
64;0.00476590;46.9512;
64.5;0.00515564;-140.922;
65;0.00547252;24.8861;
65.5;0.00524169;-172.228;
66;0.00469787;-5.93686;
66.5;0.00424573;164.743;
67;0.00390164;-23.8256;
67.5;0.00366600;149.757;
68;0.00351208;-35.8880;
68.5;0.00326162;138.186;
69;0.00298934;-45.8574;
69.5;0.00304513;131.656;
70;0.00354452;-55.0508;
70.5;0.00390265;111.365;
71;0.00356848;-82.7908;
71.5;0.00273462;90.7857;
72;0.00221939;-68.3376;
72.5;0.00413124;128.364;
73;0.00696800;-72.7548;
73.5;0.00852180;77.3631;
74;0.00830611;-128.707;
74.5;0.00742313;33.6647;
75;0.00700108;-157.450;
75.5;0.00712623;11.5161;
76;0.00724551;177.702;
76.5;0.00699147;-16.3194;
77;0.00669807;153.338;
77.5;0.00687827;-34.9680;
78;0.00740732;132.424;
78.5;0.00761183;-64.0259;
