u:A4300-632244;ch:1;n:6401;d:0.5;eu:m/s^2;t:2022-10-14 14:08:51.335;s:0;
0;50.2896e-06;180.000;
0.5;247.831e-06;-119.628;
1;0.00116856;-89.7703;
1.5;0.00445827;-29.8763;
2;0.0121552;50.9360;
2.5;0.0243382;146.382;
3;0.0347082;-111.838;
3.5;0.0436142;-6.74038;
4;0.0509532;110.701;
4.5;0.0519349;-122.185;
5;0.0510574;4.03400;
5.5;0.0560888;134.348;
6;0.0589129;-86.1830;
6.5;0.0558334;52.5948;
7;0.0559143;-172.703;
7.5;0.0594052;-33.1770;
8;0.0588714;109.127;
8.5;0.0572409;-110.992;
9;0.0586922;29.4708;
9.5;0.0597364;172.635;
10;0.0593310;-44.7033;
10.5;0.0592715;97.5849;
11;0.0587988;-120.137;
11.5;0.0591400;21.6900;
12;0.0606320;165.006;
12.5;0.0608087;-50.5892;
13;0.0603003;92.0898;
13.5;0.0619034;-125.566;
14;0.0631084;18.8416;
14.5;0.0616958;162.376;
15;0.0616557;-56.3470;
15.5;0.0641136;86.8593;
16;0.0649379;-128.369;
16.5;0.0652954;14.6010;
17;0.0671169;157.524;
17.5;0.0680299;-59.2452;
18;0.0697853;83.1397;
18.5;0.0727773;-133.112;
19;0.0745767;11.1454;
19.5;0.0769314;154.153;
20;0.0812155;-62.6312;
20.5;0.0837192;81.1962;
21;0.0855609;-136.663;
21.5;0.0911566;6.43095;
22;0.0960382;152.135;
22.5;0.0989617;-63.5144;
23;0.105370;79.4374;
23.5;0.112090;-136.417;
24;0.115541;7.27593;
24.5;0.121199;150.174;
25;0.131183;-65.2210;
25.5;0.140656;79.9628;
26;0.149586;-136.447;
26.5;0.156402;6.42604;
27;0.159716;148.331;
27.5;0.165894;-69.8010;
28;0.173140;74.3788;
28.5;0.174502;-141.366;
29;0.174968;1.50251;
29.5;0.175061;145.618;
30;0.172760;-68.1129;
30.5;0.170139;79.5567;
31;0.169674;-133.253;
31.5;0.174392;13.0398;
32;0.183491;160.215;
32.5;0.191616;-51.3849;
33;0.198409;96.4689;
33.5;0.208878;-117.248;
34;0.224835;28.1238;
34.5;0.240251;173.340;
35;0.248754;-42.1127;
35.5;0.252661;101.746;
36;0.256755;-113.712;
36.5;0.261246;32.1459;
37;0.265745;178.373;
37.5;0.271135;-35.6921;
38;0.276521;109.856;
38.5;0.282110;-104.964;
39;0.287417;40.4067;
39.5;0.289227;-174.121;
40;0.288739;-28.9308;
40.5;0.287651;116.546;
41;0.285317;-97.4837;
41.5;0.283273;48.7396;
42;0.281624;-164.769;
42.5;0.279111;-18.2359;
43;0.276684;128.346;
43.5;0.273729;-84.7600;
44;0.270179;62.1474;
44.5;0.267888;-150.682;
45;0.264503;-3.00006;
45.5;0.260411;144.439;
46;0.259667;-67.9470;
46.5;0.258686;80.5298;
47;0.256006;-131.340;
47.5;0.257074;16.4602;
48;0.259515;164.924;
48.5;0.260068;-46.8007;
49;0.263469;100.903;
49.5;0.269248;-110.919;
50;0.272543;37.0484;
50.5;0.277261;-175.876;
51;0.283963;-28.6347;
51.5;0.287411;118.582;
52;0.289684;-95.0221;
52.5;0.293799;51.3250;
53;0.295436;-161.932;
53.5;0.293354;-15.4723;
54;0.290200;130.782;
54.5;0.285838;-82.5788;
55;0.279720;64.6197;
55.5;0.274086;-147.796;
56;0.271010;0.0873578;
56.5;0.269609;147.990;
57;0.268829;-64.4166;
57.5;0.267486;82.8497;
58;0.264581;-130.175;
58.5;0.260128;16.6716;
59;0.254457;163.598;
59.5;0.248565;-49.2027;
60;0.241854;98.5812;
60.5;0.231997;-113.606;
61;0.222873;33.4389;
61.5;0.217234;-178.585;
62;0.206146;-29.0128;
62.5;0.190694;119.348;
63;0.184052;-92.3023;
63.5;0.179181;60.3439;
64;0.165494;-146.120;
64.5;0.159391;3.88754;
65;0.170074;155.949;
65.5;0.174981;-49.2406;
66;0.171323;100.448;
66.5;0.182899;-112.889;
67;0.197494;38.9860;
67.5;0.192850;-169.188;
68;0.190007;-23.1458;
68.5;0.206367;124.496;
69;0.216219;-83.4696;
69.5;0.212413;65.9731;
70;0.217380;-147.942;
70.5;0.229850;0.317673;
71;0.232837;149.529;
71.5;0.232602;-63.1697;
72;0.237258;84.1764;
72.5;0.239736;-127.301;
73;0.238069;20.9704;
73.5;0.238108;168.826;
74;0.240490;-42.4220;
74.5;0.240042;107.107;
75;0.238093;-104.052;
75.5;0.241534;44.5104;
76;0.247685;-165.577;
76.5;0.249859;-15.6346;
77;0.254833;132.779;
77.5;0.266430;-78.5087;
78;0.274977;70.6023;
78.5;0.282001;-141.755;
79;0.293234;5.48907;
79.5;0.300739;153.010;
80;0.304216;-60.3180;
80.5;0.308542;86.5725;
81;0.308144;-125.771;
81.5;0.306512;21.4918;
82;0.309937;169.275;
82.5;0.310893;-42.2041;
83;0.309855;105.408;
83.5;0.313849;-107.160;
84;0.316802;41.0637;
84.5;0.316317;-171.003;
85;0.317549;-23.3573;
85.5;0.319170;124.401;
86;0.321400;-88.0022;
86.5;0.323876;59.9597;
87;0.322375;-152.226;
87.5;0.322606;-5.11918;
88;0.325450;142.699;
88.5;0.322979;-69.1774;
89;0.320431;78.1338;
89.5;0.321343;-134.176;
90;0.319402;13.8765;
90.5;0.318007;161.525;
91;0.318051;-50.3344;
91.5;0.314410;97.7399;
92;0.313200;-114.872;
92.5;0.314925;33.2470;
93;0.311739;-178.383;
93.5;0.308866;-30.9685;
94;0.310504;116.706;
94.5;0.309398;-95.0228;
95;0.305517;52.7336;
95.5;0.303473;-159.788;
96;0.301573;-12.0087;
96.5;0.298375;135.874;
97;0.294535;-76.3185;
97.5;0.291365;71.4166;
98;0.288569;-140.540;
98.5;0.283606;7.58247;
99;0.278829;155.266;
99.5;0.276448;-56.7230;
100;0.271564;91.7590;
100.5;0.265333;-120.465;
101;0.262942;27.3304;
101.5;0.259004;176.064;
102;0.251603;-35.5913;
102.5;0.247634;112.366;
103;0.244966;-98.7990;
103.5;0.239376;49.9969;
104;0.235478;-161.799;
104.5;0.233710;-13.0642;
105;0.230506;135.884;
105.5;0.228269;-75.8299;
106;0.228424;72.2686;
106.5;0.227689;-139.616;
107;0.224843;7.85708;
107.5;0.221366;154.658;
108;0.216724;-58.4658;
108.5;0.208664;88.7210;
109;0.197996;-124.215;
109.5;0.188424;23.0358;
110;0.179217;171.358;
110.5;0.167397;-39.9738;
111;0.155823;107.976;
111.5;0.146479;-103.602;
112;0.135206;46.0601;
112.5;0.121744;-164.246;
113;0.109898;-14.2047;
