u:A4300-632243;ch:1;n:6401;d:0.5;eu:m/s^2;t:2022-11-04 15:28:42.275;s:0;
0;240.281e-09;0;
0.5;1.29552e-06;76.8379;
1;12.0694e-06;24.6459;
1.5;124.439e-06;-148.425;
2;315.853e-06;34.4736;
2.5;364.516e-06;-146.577;
3;253.991e-06;11.9685;
3.5;181.582e-06;169.839;
4;147.966e-06;-5.48257;
4.5;177.570e-06;173.534;
5;103.256e-06;-51.7873;
5.5;214.316e-06;35.9162;
6;134.832e-06;-87.5641;
6.5;450.279e-06;161.622;
7;324.641e-06;1.42589;
7.5;208.738e-06;-11.9870;
8;529.024e-06;-176.282;
8.5;474.299e-06;53.0737;
9;0.00110931;-113.875;
9.5;0.00144349;41.3046;
10;0.00121347;166.256;
10.5;0.00239309;-15.9125;
11;0.00315721;-172.144;
11.5;0.00336566;-12.0086;
12;0.00402752;152.102;
12.5;0.00269040;-47.6228;
13;0.00299517;101.176;
13.5;0.00266242;-75.6717;
14;0.00180719;95.3390;
14.5;942.531e-06;-150.839;
15;0.00122663;-31.4976;
15.5;733.436e-06;-179.660;
16;0.00187912;-9.06655;
16.5;0.00303590;128.933;
17;0.00278680;-108.889;
17.5;0.00458470;-4.05858;
18;0.00649141;-177.461;
18.5;0.00465434;40.8107;
19;0.00307309;-72.1937;
19.5;0.00932536;47.3065;
20;0.0219867;-149.924;
20.5;0.0139988;12.6064;
21;0.00744558;71.0060;
21.5;0.0109004;-151.375;
22;0.00395022;41.0798;
22.5;0.00226141;-50.6297;
23;0.00544317;59.6516;
23.5;0.0165503;-129.076;
24;0.0193371;30.0283;
24.5;0.00395474;39.9585;
25;0.0264932;-152.282;
25.5;0.0169371;33.5700;
26;0.00770538;-121.398;
26.5;0.0146534;49.8023;
27;0.0141484;-160.906;
27.5;0.00769340;-26.1903;
28;0.00457824;112.251;
28.5;0.00289526;-120.240;
29;0.00613932;-18.2500;
29.5;0.00510285;148.722;
30;0.00101290;156.023;
30.5;0.00193830;-159.018;
31;0.00372563;-62.2191;
31.5;0.0214292;51.3893;
32;0.0306503;-111.352;
32.5;0.0257232;121.900;
33;0.0214237;-31.6168;
33.5;0.0118828;107.610;
34;0.0184216;-107.591;
34.5;0.0164934;72.8421;
35;0.00501316;-90.7640;
35.5;484.467e-06;133.943;
36;0.00330910;154.644;
36.5;0.00524727;-68.6550;
37;0.00967580;20.1652;
37.5;0.0125797;172.960;
38;0.00551106;-48.2182;
38.5;0.00270469;114.431;
39;0.00271767;50.3699;
39.5;0.00394301;-122.804;
40;0.00564225;15.2522;
40.5;0.00218104;168.312;
41;0.00598188;-152.454;
